order_id,customer_id,product_id,order_date,delivered_date,quantity,payment_method,region,total_amount,shipping_cost,profit_margin
O109135,C15969,P234134,24-/2-7/,024-5/-14,1,Wallet,East,24.12,3.15,7.7
O109136,C11073,P235706,2023-10-15,2023-10-21,3,COD,East,14.25,3.73,2.68
O109137,C17669,P217646,24-/2-8/,024-5/-12,1,Debit Card,South,25.86,5.22,2.02
O109138,C14813,P206187,025-1/-22,025-1/-26,1,Credit Card,Central,23.8,3.19,6.33
O109139,C13569,P208495,25-/2-8/,025-5/-16,1,UPI,East,405.67,8.22,40.46
O109140,C15454,P209885,024-4/-18,024-4/-24,1,PayPal,West,10.59,4.99,-0.22
O109141,C13150,P218700,023-0/-4/,023-0/-9/,2,PayPal,Central,12.04,4.74,0.08
O109142,C11605,P215018,025-3/-11,025-3/-17,2,UPI,West,136.08,6.87,9.46
O109143,C17194,P230428,25-/2-7/,025-5/-13,1,Credit Card,South,81.47,8.4,14.41
O109144,C16414,P229071,025-6/-21,025-6/-26,1,PayPal,East,20.43,6.14,3.05
O109145,C14657,P231322,025-5/-21,025-5/-26,1,PayPal,East,117.95,6.87,34.41
O109146,C16947,P207114,2023-10-21,2023-10-27,1,Credit Card,West,4.61,4.05,-2.44
O109147,C12294,P206574,024-2/-2/,024-2/-6/,1,Credit Card,North,11.63,3.5,1.15
O109148,C17943,P224996,2023-12-23,2023-12-30,1,Credit Card,East,16.32,4.59,2.75
O109149,C13662,P226754,2023-12-27,24-/2-6/,1,Credit Card,East,112.01,7.73,31.47
O109150,C14482,P238297,24-/2-2/,24-/2-5/,1,Credit Card,Central,6.29,2.95,-0.43
O109151,C14797,P203809,25-/2-4/,025-9/-10,2,Credit Card,East,28.44,4.95,3.58
O109152,C16702,P246304,2023-11-18,2023-11-22,1,Debit Card,West,24.34,5.8,2.72
O109153,C15068,P217550,025-2/-27,25-/2-4/,1,UPI,West,128.02,6.96,28.89
O109154,C15480,P229249,25-/2-6/,025-9/-13,1,Credit Card,East,202.04,6.64,53.97
O109155,C10983,P241499,025-6/-13,025-6/-17,2,COD,South,40.82,6.92,7.37
O109156,C15607,P238099,025-1/-12,025-1/-19,1,PayPal,West,9.59,3.43,0.89
O109157,C10351,P221413,24-/2-7/,024-8/-10,1,Debit Card,Central,24.4,4.29,4.25
O109158,C11724,P204687,025-5/-26,25-/2-1/,2,Credit Card,South,22.38,3.3,4.53
O109159,C11951,P238125,025-8/-20,025-8/-25,2,UPI,North,381.86,8.61,125.04
O109160,C11279,P221123,24-/2-3/,024-3/-10,3,Credit Card,East,28.66,4.38,-2.09
O109161,C17389,P233095,023-2/-4/,2023-12-10,2,Credit Card,East,16.5,4.96,1.64
O109162,C11907,P227435,025-8/-12,025-8/-18,1,Debit Card,West,13.3,3.23,2.76
O109163,C14848,P221622,2024-10-28,024-1/-1/,3,PayPal,Central,109.68,8.35,41.01
O109164,C16924,P210285,025-1/-13,025-1/-17,1,Debit Card,North,393.3,8.79,38.41
O109165,C11024,P243091,2023-12-27,24-/2-2/,2,Credit Card,East,178.44,7.51,46.02
O109166,C10545,P224927,024-7/-26,024-7/-30,4,Credit Card,South,273.76,7.32,88.5
O109167,C15565,P205291,023-1/-2/,023-1/-8/,4,Debit Card,South,150.16,7.86,59.71
O109168,C14174,P241193,024-1/-11,024-1/-15,1,Debit Card,Central,5.94,4.28,-1.9
O109169,C15355,P248308,025-8/-15,025-8/-20,3,Credit Card,East,302.53,10.03,26.27
O109170,C12381,P203122,2024-11-22,2024-11-25,4,Debit Card,Central,345.4,7.51,147.92
O109171,C10888,P204876,024-6/-20,024-6/-24,2,Credit Card,Central,16.06,4.74,2.49
O109172,C17516,P219112,024-8/-20,024-8/-28,1,COD,West,33.94,5.15,6.73
O109173,C17265,P246474,2024-11-18,2024-11-23,1,Credit Card,North,388.93,10.35,106.33
O109174,C11105,P209124,024-6/-13,024-6/-16,1,Credit Card,North,16.23,4.56,2.74
O109175,C12549,P201823,025-3/-28,25-/2-2/,1,Debit Card,West,16.22,3.71,2.78
O109176,C11990,P236841,024-5/-24,024-5/-28,1,PayPal,South,570.42,9.68,58.77
O109177,C15596,P210387,25-/2-9/,025-4/-15,1,Debit Card,South,61.55,7.25,9.98
O109178,C13998,P237163,025-1/-18,025-1/-22,1,PayPal,North,8.43,2.64,-1.97
O109179,C13775,P238819,025-5/-30,25-/2-3/,1,Credit Card,Central,49.7,6.12,8.79
O109180,C12812,P234244,025-8/-24,025-8/-28,1,Debit Card,South,43.32,5.26,7.74
O109181,C10920,P218980,24-/2-2/,24-/2-9/,1,Wallet,East,36.38,6.37,6.36
O109182,C14645,P224224,2024-11-28,024-2/-1/,1,PayPal,North,470.48,10.36,46.1
O109183,C12061,P207121,024-2/-20,024-2/-23,1,Credit Card,North,27.59,4.58,-2.37
O109184,C14487,P202430,2023-10-22,2023-10-29,1,Wallet,East,230.77,7.69,20.0
O109185,C17514,P207954,2024-11-22,2024-11-25,1,COD,North,5.18,1.83,-1.42
O109186,C16453,P211881,2023-12-17,2023-12-23,3,Credit Card,East,2515.17,11.27,290.55
O109187,C16529,P216917,023-2/-4/,023-2/-8/,2,Debit Card,North,347.78,9.17,32.56
O109188,C17376,P217640,24-/2-2/,24-/2-5/,1,PayPal,North,78.34,5.88,21.54
O109189,C15476,P212085,025-3/-18,025-3/-23,2,Credit Card,South,364.42,8.93,93.11
O109190,C15069,P226259,025-3/-27,25-/2-2/,1,Credit Card,South,3.0,0.66,0.54
O109191,C17768,P223097,24-/2-7/,024-9/-12,1,Debit Card,East,3.4,2.48,-2.21
O109192,C13639,P202978,025-3/-17,025-3/-21,1,Credit Card,West,46.82,6.75,9.64
O109193,C13165,P204332,024-7/-16,024-7/-20,1,COD,South,707.19,9.63,75.23
O109194,C17260,P220037,025-5/-10,025-5/-16,3,UPI,South,75.24,7.66,26.2
O109195,C14435,P235781,24-/2-1/,24-/2-6/,1,Credit Card,North,129.14,7.38,31.36
O109196,C12644,P215089,24-/2-3/,24-/2-6/,1,Credit Card,North,184.56,6.49,45.19
O109197,C17612,P223484,025-6/-25,025-6/-28,1,Credit Card,Central,30.82,5.18,5.61
O109198,C14852,P214008,024-1/-11,024-1/-14,1,Debit Card,North,45.45,7.11,8.8
O109199,C11045,P218148,24-/2-1/,24-/2-4/,1,PayPal,Central,17.27,4.49,0.69
O109200,C16434,P203830,024-7/-12,024-7/-17,4,Credit Card,North,1281.38,8.8,349.99
O109201,C13556,P202958,024-2/-7/,2024-12-13,2,Debit Card,East,240.64,6.69,65.5
O109202,C17951,P225998,2024-10-30,024-1/-5/,1,COD,South,13.25,4.34,0.3
O109203,C16449,P201540,25-/2-7/,025-4/-10,1,Credit Card,North,7.5,2.88,0.12
O109204,C12681,P230677,2023-11-30,023-2/-3/,1,PayPal,North,46.37,5.51,0.05
O109205,C13199,P229101,024-0/-3/,024-0/-9/,1,PayPal,East,18.06,3.97,2.35
O109206,C16768,P241482,2023-12-29,24-/2-3/,4,Credit Card,North,41.92,6.44,12.42
O109207,C10938,P243967,024-3/-14,024-3/-20,1,Credit Card,South,123.01,6.96,29.94
O109208,C17440,P207053,2023-12-19,2023-12-25,1,Credit Card,North,36.84,6.04,6.85
O109209,C14943,P205670,025-2/-17,025-2/-21,4,COD,South,96.37,6.97,0.74
O109210,C10441,P243458,024-6/-14,024-6/-19,2,UPI,East,37.86,4.76,6.6
O109211,C12550,P247030,25-/2-2/,25-/2-9/,2,Wallet,South,130.72,7.04,38.71
O109212,C14225,P248115,024-5/-22,024-5/-26,1,Debit Card,Central,192.96,7.93,49.96
O109213,C17299,P210281,023-9/-21,023-9/-24,3,UPI,North,181.8,6.6,47.94
O109214,C10596,P218122,2024-12-14,2024-12-19,3,Debit Card,North,110.92,6.18,27.1
O109215,C16054,P202533,024-0/-2/,024-0/-7/,1,UPI,North,8.33,2.42,-1.75
O109216,C11505,P210756,24-/2-8/,024-4/-12,2,COD,South,325.84,7.29,90.46
O109217,C10861,P225074,024-7/-22,024-7/-27,5,UPI,South,643.0,9.59,215.46
O109218,C17557,P218802,2024-10-31,024-1/-5/,1,Wallet,South,3.33,1.58,-0.25
O109219,C12640,P237844,023-0/-3/,023-0/-8/,1,COD,West,83.93,7.31,17.87
O109220,C15094,P227322,025-8/-11,025-8/-15,1,Debit Card,North,26.61,5.57,6.4
O109221,C16468,P249636,2023-10-14,2023-10-19,1,Credit Card,North,5.58,2.26,-0.31
O109222,C17236,P217048,023-9/-21,023-9/-27,1,PayPal,East,3.63,1.22,-0.93
O109223,C13731,P249779,024-3/-15,024-3/-18,1,Wallet,Central,16.66,2.86,1.8
O109224,C16591,P209876,24-/2-4/,24-/2-8/,1,Debit Card,Central,9.12,2.55,1.55
O109225,C11551,P237055,024-0/-5/,2024-10-10,5,Credit Card,East,201.35,8.92,47.46
O109226,C16962,P246824,025-5/-26,025-5/-30,1,PayPal,North,15.12,4.74,1.31
O109227,C15736,P215171,2023-10-24,2023-10-29,1,Wallet,Central,57.37,8.0,12.08
O109228,C13236,P242204,024-2/-22,024-2/-25,1,Credit Card,Central,38.32,4.05,11.28
O109229,C15607,P205166,025-7/-30,25-/2-4/,1,PayPal,East,159.53,8.87,10.27
O109230,C11736,P210366,024-1/-25,024-1/-30,1,Credit Card,North,12.83,4.41,-0.56
O109231,C16852,P220258,2023-11-23,2023-11-28,2,Credit Card,West,21.02,5.09,0.8
O109232,C11449,P243734,2024-12-25,2024-12-31,1,PayPal,East,193.04,8.68,49.23
O109233,C17864,P212983,25-/2-7/,025-2/-12,1,Debit Card,East,54.57,5.21,19.35
O109234,C15953,P225715,025-8/-14,025-8/-17,1,UPI,North,80.37,7.78,1.86
O109235,C10264,P231085,2024-12-10,2024-12-17,1,Credit Card,North,10.22,3.3,-0.44
O109236,C12659,P245078,25-/2-6/,025-1/-10,1,Debit Card,North,22.21,5.24,-3.46
O109237,C17509,P227778,023-1/-2/,023-1/-6/,1,UPI,Central,99.59,7.08,22.8
O109238,C16975,P211390,2023-12-27,24-/2-1/,1,UPI,East,44.94,5.2,10.53
O109239,C17893,P220924,023-2/-7/,2023-12-12,1,Credit Card,East,11.03,3.18,-2.3
O109240,C17445,P245832,25-/2-1/,025-6/-10,1,Credit Card,East,31.23,4.78,7.71
O109241,C12721,P243004,2024-12-12,2024-12-18,1,Credit Card,North,55.71,6.97,8.63
O109242,C11462,P240244,025-4/-11,025-4/-16,3,COD,East,40.69,3.98,14.33
O109243,C14252,P200707,024-2/-15,024-2/-20,2,Debit Card,East,35.14,6.76,3.08
O109244,C11445,P241392,024-1/-7/,2024-11-10,2,Credit Card,Central,642.76,9.94,67.19
O109245,C12298,P225048,024-8/-25,024-8/-30,1,Credit Card,Central,55.85,6.36,15.98
O109246,C12925,P249093,025-7/-11,025-7/-16,3,Credit Card,North,64.26,5.02,17.47
O109247,C11632,P232815,2023-11-28,023-2/-4/,1,PayPal,East,340.79,9.81,85.61
O109248,C16673,P234682,025-4/-19,025-4/-23,1,PayPal,North,138.46,7.28,34.26
O109249,C12374,P217489,25-/2-1/,25-/2-5/,1,Debit Card,South,4.28,2.23,-1.89
O109250,C17104,P248158,024-2/-24,024-2/-29,1,Debit Card,North,403.35,8.92,39.48
O109251,C14990,P216951,25-/2-7/,025-2/-13,4,Credit Card,East,280.2,7.13,71.33
O109252,C16240,P241439,2023-11-15,2023-11-19,1,Wallet,North,6.2,3.53,-0.74
O109253,C10512,P211452,024-6/-22,024-6/-27,1,PayPal,Central,3.91,2.13,-0.57
O109254,C10215,P228635,24-/2-4/,024-5/-10,1,UPI,South,1.23,0.21,-0.11
O109255,C17299,P232747,025-8/-24,025-8/-29,1,Debit Card,West,512.58,7.81,53.7
O109256,C13331,P233796,023-0/-7/,2023-10-10,2,Debit Card,Central,106.32,6.16,41.68
O109257,C12172,P227933,025-1/-28,25-/2-2/,2,Credit Card,West,528.24,8.88,54.51
O109258,C13153,P234581,025-4/-22,025-4/-28,2,Credit Card,East,32.86,4.57,8.57
O109259,C17450,P238281,25-/2-7/,025-9/-10,1,PayPal,North,410.68,7.91,41.37
O109260,C11706,P221187,024-8/-26,024-8/-31,1,Debit Card,South,16.89,4.69,-3.34
O109261,C12106,P222953,24-/2-6/,024-3/-11,1,Debit Card,West,177.32,7.47,13.81
O109262,C11567,P233818,023-1/-5/,2023-11-15,1,Credit Card,East,4.6,1.39,0.45
O109263,C12208,P224702,024-1/-30,24-/2-4/,1,COD,South,29.4,6.42,3.87
O109264,C12331,P206278,024-5/-19,024-5/-22,1,Debit Card,North,32.25,5.43,9.08
O109265,C12153,P244566,024-5/-28,24-/2-3/,1,COD,East,42.95,4.97,14.36
O109266,C11128,P218036,25-/2-2/,25-/2-6/,3,PayPal,North,28.77,6.54,3.53
O109267,C13510,P247495,025-7/-18,025-7/-21,1,Credit Card,Central,48.64,4.88,12.14
O109268,C14323,P224583,024-0/-5/,2024-10-11,3,PayPal,Central,142.97,6.08,11.08
O109269,C17867,P204708,24-/2-9/,024-5/-12,1,Wallet,Central,585.26,9.71,60.52
O109270,C13653,P209476,024-1/-14,024-1/-18,1,Debit Card,South,59.04,6.13,14.53
O109271,C12365,P205318,025-8/-26,025-8/-30,1,Credit Card,South,150.35,8.68,33.42
O109272,C15583,P229269,025-7/-31,25-/2-6/,2,Debit Card,East,286.98,8.43,77.66
O109273,C14897,P238627,024-5/-23,024-5/-28,1,Credit Card,East,13.14,3.72,1.54
O109274,C15718,P245441,2023-11-12,2023-11-19,1,PayPal,East,165.41,9.27,10.58
O109275,C16001,P224754,025-6/-24,025-6/-30,1,Credit Card,South,68.62,4.93,19.09
O109276,C12921,P239361,025-6/-29,25-/2-3/,1,UPI,South,26.81,3.45,7.27
O109277,C14567,P219979,2023-10-14,2023-10-21,2,UPI,Central,58.18,5.45,10.84
O109278,C11079,P204910,023-9/-22,023-9/-27,1,COD,West,107.63,8.31,29.36
O109279,C16768,P236022,023-9/-21,023-9/-25,1,Credit Card,West,42.92,6.44,5.58
O109280,C16156,P204453,025-5/-23,025-5/-26,1,UPI,North,22.99,5.94,2.11
O109281,C13511,P221181,024-8/-12,024-8/-17,1,PayPal,South,129.05,6.88,8.61
O109282,C15137,P223365,023-0/-5/,023-0/-9/,1,Credit Card,Central,58.03,5.81,17.4
O109283,C12741,P226326,024-2/-24,024-2/-29,1,Credit Card,South,22.5,4.33,3.54
O109284,C13020,P240705,2023-10-27,023-1/-1/,1,Credit Card,Central,47.8,8.31,-4.49
O109285,C16256,P204177,025-2/-15,025-2/-18,1,COD,Central,14.38,4.52,-3.37
O109286,C10228,P203429,024-3/-28,24-/2-2/,1,Wallet,South,29.1,4.92,3.81
O109287,C10170,P232952,25-/2-4/,25-/2-9/,1,UPI,West,44.68,6.67,8.97
O109288,C10294,P235901,024-9/-17,024-9/-25,3,Debit Card,East,330.54,9.24,106.45
O109289,C14284,P204978,024-8/-11,024-8/-17,1,COD,East,118.6,7.52,25.69
O109290,C10425,P241466,025-8/-11,025-8/-16,1,PayPal,South,11.99,5.27,-1.07
O109291,C15072,P213773,025-3/-26,025-3/-30,1,UPI,Central,5.45,3.96,-3.52
O109292,C15198,P206174,2024-10-11,2024-10-16,1,COD,Central,132.76,6.34,9.59
O109293,C16801,P221796,025-6/-24,025-6/-30,1,Wallet,East,22.07,3.72,2.9
O109294,C10918,P211877,2024-12-10,2024-12-17,1,PayPal,South,12.71,3.02,2.7
O109295,C13253,P217722,024-4/-27,24-/2-4/,3,COD,East,69.84,6.84,21.1
O109296,C10498,P222555,24-/2-5/,24-/2-8/,1,Debit Card,North,14.07,5.13,1.2
O109297,C15917,P247225,25-/2-1/,25-/2-6/,2,Wallet,West,33.0,3.9,10.95
O109298,C12809,P213562,24-/2-1/,24-/2-7/,1,Credit Card,East,5.79,4.06,-3.6
O109299,C14961,P206546,2023-10-31,023-1/-5/,1,COD,Central,1478.42,11.61,165.8
O109300,C10825,P225258,024-4/-27,024-4/-30,1,Credit Card,North,336.77,10.16,30.25
O109301,C13779,P211706,2023-12-20,2023-12-25,1,PayPal,East,246.35,8.22,60.76
O109302,C11858,P228943,024-8/-19,024-8/-22,3,Debit Card,North,246.98,7.12,62.03
O109303,C12118,P222315,2024-10-22,2024-10-26,1,Debit Card,South,14.08,4.74,0.19
O109304,C16391,P210352,025-4/-23,025-4/-27,1,Credit Card,Central,659.72,8.36,70.81
O109305,C10145,P234497,025-7/-28,25-/2-3/,1,Debit Card,East,518.5,9.4,52.82
O109306,C15737,P209609,025-8/-10,025-8/-14,1,Credit Card,Central,9.38,3.52,0.23
O109307,C17942,P244974,025-6/-30,25-/2-6/,1,PayPal,East,126.13,7.67,27.65
O109308,C15415,P232786,025-3/-13,025-3/-18,1,PayPal,East,3.93,2.44,-0.87
O109309,C16725,P227228,024-6/-23,024-6/-28,1,UPI,North,12.83,3.53,0.06
O109310,C14565,P249616,24-/2-6/,024-8/-13,1,Credit Card,South,176.33,5.89,47.01
O109311,C13577,P208882,25-/2-7/,025-5/-12,1,Credit Card,South,365.49,9.53,92.81
O109312,C10192,P216268,024-1/-5/,2024-11-11,2,Credit Card,South,25.33,5.01,6.39
O109313,C15187,P205310,025-8/-10,025-8/-14,1,Credit Card,North,129.85,5.56,30.8
O109314,C16637,P246572,024-7/-20,024-7/-26,1,Debit Card,West,460.58,11.25,44.02
O109315,C13888,P224463,025-6/-13,025-6/-19,1,Credit Card,West,18.1,3.24,-1.79
O109316,C10051,P211253,025-5/-27,025-5/-31,1,COD,South,14.9,3.74,2.22
O109317,C17025,P220404,024-4/-30,24-/2-4/,1,Credit Card,West,41.37,5.79,8.69
O109318,C12410,P249314,024-4/-15,024-4/-19,2,Credit Card,West,28.67,5.17,-2.88
O109319,C11820,P209827,025-4/-25,025-4/-30,1,Credit Card,South,9.84,2.51,0.93
O109320,C12964,P210938,2023-11-28,023-2/-2/,1,Debit Card,North,139.08,8.57,30.37
O109321,C12521,P233062,025-7/-13,025-7/-19,1,Credit Card,Central,80.32,4.5,19.6
O109322,C11869,P225154,24-/2-1/,24-/2-5/,5,Debit Card,Central,141.9,8.05,41.61
O109323,C12568,P207240,024-8/-31,24-/2-5/,3,Debit Card,Central,56.77,6.0,13.87
O109324,C15882,P239612,2023-12-19,2023-12-23,1,UPI,West,115.01,7.2,25.0
O109325,C15550,P201585,2023-10-10,2023-10-16,1,Debit Card,South,32.32,5.41,3.64
O109326,C11867,P210541,25-/2-9/,025-4/-15,1,Debit Card,West,591.17,7.58,63.36
O109327,C17465,P205427,25-/2-9/,025-5/-14,2,Credit Card,West,189.14,9.31,13.39
O109328,C17602,P226747,024-9/-18,024-9/-22,1,PayPal,South,19.42,4.84,-3.29
O109329,C17863,P223196,24-/2-5/,24-/2-8/,1,Debit Card,North,84.18,7.46,22.0
O109330,C12738,P215620,024-5/-14,024-5/-18,1,Debit Card,South,962.49,10.09,105.41
O109331,C13269,P249346,024-1/-1/,024-1/-5/,1,Debit Card,South,64.07,7.05,12.17
O109332,C13199,P209033,024-6/-12,024-6/-20,1,UPI,South,6.59,2.66,-0.35
O109333,C12579,P231070,025-2/-12,025-2/-18,1,COD,Central,60.67,6.16,15.07
O109334,C16103,P246922,024-9/-28,024-0/-2/,1,COD,Central,5.1,3.16,-2.75
O109335,C15530,P249104,024-1/-8/,2024-11-12,1,COD,Central,1.94,2.5,-2.34
O109336,C14005,P212199,2024-12-23,2024-12-27,1,Debit Card,North,577.4,6.75,62.54
O109337,C14935,P212776,24-/2-5/,024-7/-10,1,PayPal,North,2.68,1.66,-1.45
O109338,C17232,P222727,024-7/-11,024-7/-17,2,Debit Card,North,19.57,4.67,-3.1
O109339,C17861,P202931,24-/2-1/,24-/2-6/,2,COD,West,65.7,5.7,23.86
O109340,C10240,P214843,2023-12-20,2023-12-26,1,Credit Card,East,8.44,2.11,1.69
O109341,C13440,P205699,024-5/-13,024-5/-16,1,Credit Card,Central,116.58,8.72,32.08
O109342,C14631,P221224,2023-12-11,2023-12-15,1,COD,West,180.93,6.89,14.82
O109343,C11407,P227321,025-7/-29,25-/2-3/,2,COD,West,30.74,5.56,8.27
O109344,C13502,P207636,24-/2-3/,24-/2-9/,1,Debit Card,East,4.53,3.07,-1.26
O109345,C14038,P201860,024-3/-18,024-3/-24,1,Credit Card,West,111.69,9.18,24.33
O109346,C10082,P214989,024-0/-9/,2024-10-16,1,COD,West,30.9,5.74,5.07
O109347,C15077,P248005,023-9/-25,023-0/-1/,1,PayPal,West,184.75,8.03,56.63
O109348,C17998,P237135,025-2/-21,025-2/-26,2,COD,Central,58.25,5.53,20.68
O109349,C13768,P246422,024-5/-12,024-5/-16,1,Debit Card,South,34.07,4.82,10.51
O109350,C10950,P234939,24-/2-8/,024-5/-13,1,Wallet,South,122.15,7.68,6.98
O109351,C17995,P236062,025-2/-15,025-2/-20,1,Debit Card,West,33.56,4.98,10.12
O109352,C10610,P213801,25-/2-9/,025-6/-14,1,Credit Card,South,81.14,6.04,18.3
O109353,C14669,P230398,024-4/-21,024-4/-26,1,Debit Card,Central,25.87,4.54,4.51
O109354,C16429,P204747,2023-12-28,2023-12-31,1,Debit Card,North,76.04,6.49,20.12
O109355,C15084,P237160,024-7/-29,24-/2-5/,1,Credit Card,East,164.81,7.42,50.26
O109356,C13605,P205238,25-/2-9/,025-1/-12,1,UPI,North,2.19,0.0,0.18
O109357,C14554,P202834,025-8/-15,025-8/-23,1,PayPal,South,214.79,7.89,52.25
O109358,C13283,P248203,2023-11-25,2023-11-29,1,Debit Card,North,61.48,5.58,22.09
O109359,C12173,P245676,024-6/-20,024-6/-25,1,COD,West,44.87,4.46,9.0
O109360,C13484,P226230,2023-12-28,24-/2-3/,1,COD,East,65.91,5.39,13.06
O109361,C11522,P207116,024-3/-27,024-3/-31,1,UPI,North,564.68,8.91,58.85
O109362,C16568,P202928,24-/2-9/,024-4/-14,1,Debit Card,West,296.42,8.08,80.85
O109363,C12601,P228179,2024-10-16,2024-10-22,1,Wallet,East,256.41,8.36,68.56
O109364,C12657,P222134,024-4/-22,024-4/-27,1,Debit Card,East,6.25,2.98,-0.79
O109365,C16080,P239262,025-4/-26,25-/2-1/,3,Credit Card,East,2149.98,10.7,247.3
O109366,C15662,P234440,024-9/-26,024-9/-29,1,UPI,North,87.15,6.51,19.63
O109367,C17325,P208190,024-7/-14,024-7/-17,1,PayPal,Central,57.38,5.98,11.23
O109368,C12159,P223828,25-/2-5/,025-1/-12,3,COD,East,1872.54,11.38,213.32
O109369,C12449,P204350,025-6/-28,25-/2-3/,5,Credit Card,South,842.35,10.98,241.72
O109370,C13830,P234055,025-7/-20,025-7/-23,1,Credit Card,North,9.85,3.86,-3.07
O109371,C10121,P243686,024-5/-13,024-5/-17,1,UPI,West,177.5,8.3,13.0
O109372,C14368,P216036,023-0/-4/,023-0/-7/,1,UPI,Central,17.74,5.01,2.97
O109373,C11317,P228700,25-/2-2/,25-/2-8/,3,Debit Card,West,128.76,6.94,31.69
O109374,C14493,P206610,024-2/-26,024-2/-29,1,Debit Card,North,61.1,5.82,15.56
O109375,C12518,P242018,024-2/-27,24-/2-2/,5,Credit Card,Central,1087.18,9.48,316.67
O109376,C15080,P229420,025-1/-27,25-/2-1/,1,Debit Card,South,7.67,3.15,-0.08
O109377,C11230,P225177,024-4/-28,24-/2-4/,1,UPI,West,32.71,5.9,7.18
O109378,C11133,P227850,25-/2-9/,025-1/-13,1,UPI,South,27.0,4.22,5.23
O109379,C17607,P239651,025-2/-20,025-2/-24,4,Debit Card,Central,19.12,5.49,2.16
O109380,C11301,P211170,2024-11-28,024-2/-3/,1,PayPal,East,15.44,3.48,0.84
O109381,C14034,P249282,025-2/-26,25-/2-2/,3,UPI,West,111.27,7.48,31.46
O109382,C17735,P240812,024-9/-19,024-9/-23,1,PayPal,West,323.02,8.13,30.63
O109383,C11910,P241070,24-/2-8/,024-5/-13,3,PayPal,East,3.24,4.45,-4.19
O109384,C16712,P227147,023-9/-28,023-0/-4/,1,Debit Card,West,149.22,6.62,35.16
O109385,C11505,P235502,024-1/-10,024-1/-16,1,Debit Card,North,15.55,5.29,0.93
O109386,C17970,P225406,024-3/-22,024-3/-27,3,Debit Card,West,5959.47,11.35,703.79
O109387,C13185,P201066,25-/2-5/,025-5/-10,1,Debit Card,West,4.17,2.91,-1.24
O109388,C11916,P204970,25-/2-8/,025-4/-13,2,Credit Card,East,893.54,10.84,96.38
O109389,C17040,P249436,25-/2-3/,25-/2-8/,1,PayPal,West,110.09,7.12,6.09
O109390,C14915,P223350,024-9/-15,024-9/-22,1,Debit Card,East,4.04,3.29,-2.97
O109391,C16996,P229235,025-3/-17,025-3/-24,1,Credit Card,East,56.14,6.27,0.47
O109392,C13548,P240562,025-8/-11,025-8/-15,2,Credit Card,West,20.63,5.66,0.12
O109393,C12757,P204114,025-8/-14,025-8/-18,1,Debit Card,West,6.06,4.18,-1.76
O109394,C11956,P228154,25-/2-3/,25-/2-8/,1,PayPal,East,5.22,3.17,-1.08
O109395,C16464,P245602,024-3/-16,024-3/-20,1,Credit Card,West,10.06,1.59,1.23
O109396,C10178,P249199,023-9/-20,023-9/-25,2,Debit Card,East,67.88,6.39,24.16
O109397,C10896,P238906,2023-11-10,2023-11-15,3,UPI,East,60.48,5.21,22.01
O109398,C16362,P228890,2024-12-13,2024-12-19,3,COD,East,577.64,9.99,59.33
O109399,C16932,P221245,025-8/-19,025-8/-25,1,Credit Card,East,10.39,3.96,-0.32
O109400,C16068,P243038,24-/2-6/,024-8/-11,1,Debit Card,East,23.73,5.65,2.66
O109401,C11551,P243266,25-/2-9/,025-8/-13,3,PayPal,South,281.22,8.44,70.3
O109402,C10491,P224226,024-1/-5/,2024-11-11,1,COD,South,280.57,9.1,89.1
O109403,C10060,P236183,025-5/-21,025-5/-27,2,UPI,West,80.26,6.39,21.7
O109404,C11077,P212595,023-9/-16,023-9/-19,1,Debit Card,North,5.97,3.5,-1.41
O109405,C15799,P227718,025-8/-13,025-8/-19,1,Debit Card,West,38.63,4.41,6.41
O109406,C16681,P239218,025-7/-10,025-7/-14,2,COD,North,135.28,7.98,29.9
O109407,C12895,P225143,025-1/-24,025-1/-28,1,COD,West,247.82,7.3,22.44
O109408,C17131,P246178,24-/2-1/,24-/2-6/,1,COD,East,24.06,6.66,2.96
O109409,C14160,P206164,024-9/-26,024-0/-1/,1,COD,Central,17.6,4.55,2.49
O109410,C13683,P232640,025-7/-24,025-7/-28,1,COD,West,38.0,4.38,8.92
O109411,C10585,P207787,2024-12-15,2024-12-18,1,Debit Card,North,545.14,8.46,56.96
O109412,C15823,P215924,024-2/-12,024-2/-18,1,Debit Card,South,29.91,4.03,4.94
O109413,C16314,P245286,025-7/-29,25-/2-4/,1,UPI,South,2.07,3.13,-2.96
O109414,C17440,P220449,024-9/-20,024-9/-24,5,COD,North,3209.8,12.59,372.59
O109415,C13960,P200081,024-9/-30,024-0/-6/,3,Debit Card,East,754.71,10.85,79.72
O109416,C13770,P203005,25-/2-3/,25-/2-8/,1,Wallet,West,44.63,3.92,11.7
O109417,C10534,P208408,25-/2-2/,25-/2-7/,2,Credit Card,South,377.22,8.37,104.8
O109418,C13462,P200334,025-1/-21,025-1/-26,2,Credit Card,South,78.78,5.67,0.63
O109419,C14011,P211103,024-6/-29,24-/2-5/,1,Credit Card,East,88.96,6.75,19.94
O109420,C16836,P241712,2024-11-18,2024-11-24,2,UPI,East,83.56,7.58,30.02
O109421,C13398,P244721,25-/2-5/,025-9/-10,2,Credit Card,Central,166.04,8.82,40.99
O109422,C12155,P225169,25-/2-3/,25-/2-7/,5,Debit Card,Central,28.35,5.45,4.47
O109423,C15966,P230494,024-1/-15,024-1/-18,1,Credit Card,Central,269.31,9.82,70.97
