customer_id,customer_age,customer_gender
C17859,50,Female
C17860,63,Male
C17861,64,Male
C17862,63,Other
C17863,66,Male
C17864,67,Male
C17865,63,Other
C17866,69,Male
C17867,65,Other
C17868,66,Male
C17869,69,Male
C17870,53,Male
C17871,69,Male
C17872,61,Male
C17873,58,Male
C17874,52,Male
C17875,60,Other
C17876,66,Male
C17877,35,Male
C17878,63,Male
C17879,62,Male
C17880,67,Male
C17881,69,Male
C17882,65,Male
C17883,61,Male
C17884,67,Male
C17885,47,Male
C17886,24,Male
C17887,62,Male
C17888,61,Female
C17889,47,Male
C17890,63,Male
C17891,69,Male
C17892,66,Other
C17893,60,Male
C17894,58,Male
C17895,66,Male
C17896,48,Female
C17897,64,Male
C17898,64,Male
C17899,49,Male
C17900,58,Male
C17901,56,Male
C17902,56,Male
C17903,69,Male
C17904,49,Male
C17905,59,Other
C17906,67,Male
C17907,65,Other
C17908,45,Male
C17909,64,Female
C17910,63,Other
C17911,69,Male
C17912,45,Male
C17913,64,Male
C17914,57,Male
C17915,39,Male
C17916,69,Female
C17917,25,Male
C17918,45,Male
C17919,65,Male
C17920,63,Male
C17921,61,Male
C17922,46,Female
C17923,56,Male
C17924,68,Male
C17925,67,Other
C17926,68,Male
C17927,42,Other
C17928,64,Other
C17929,67,Male
C17930,52,Male
C17931,54,Male
C17933,69,Other
C17934,63,Male
C17935,59,Male
C17936,58,Male
C17937,50,Male
C17938,48,Male
C17939,63,Male
C17940,35,Male
C17941,58,Other
C17942,45,Male
C17943,37,Other
C17944,39,Male
C17945,57,Other
C17946,38,Male
C17947,52,Male
C17948,68,Male
C17949,38,Female
C17950,63,Male
C17951,54,Male
C17952,61,Male
C17953,62,Male
C17954,69,Male
C17955,47,Female
C17956,67,Other
C17957,64,Male
C17958,43,Male
C17959,65,Other
C17960,65,Male
C17961,64,Male
C17962,69,Male
C17963,52,Male
C17964,28,Male
C17965,68,Male
C17966,63,Male
C17967,69,Male
C17968,63,Male
C17969,29,Male
C17970,54,Male
C17971,62,Male
C17972,64,Male
C17973,65,Male
C17974,19,Female
C17975,59,Male
C17977,50,Male
C17978,64,Male
C17979,69,Male
C17980,58,Male
C17981,62,Male
C17982,68,Male
C17983,67,Other
C17984,65,Male
C17985,60,Female
C17986,54,Male
C17987,59,Male
C17988,43,Female
C17989,59,Male
C17990,66,Male
C17991,42,Male
C17992,57,Other
C17993,62,Male
C17994,57,Male
C17995,46,Female
C17996,59,Male
C17997,69,Other
C17998,67,Male
C17999,65,Other
